deviceId,dealerId,L1DealerId,L2DealerId,L3DealerId,divisionId,servicingDealerId,customerId,modelName,serialNumber,timestamp,lastSuppliesUpdate,relatedGroupId,type,description,state,color,typical,unit,capacity,printCount,tonerNumber,tagIds,forecastingList
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-11-06T18:12:19.305Z,2025-11-06T17:54:51.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Yellow Toner,ok,yellow,47,percent,100,23812,2,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-09-10T18:14:23.744Z,2025-09-10T17:55:55.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Cyan Toner,ok,cyan,40,percent,100,9396,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-09-17T21:08:19.504Z,2025-09-17T20:55:47.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Black Toner,ok,black,32,percent,100,760,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-08-12T21:12:39.776Z,2025-08-12T20:56:25.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Magenta Toner,ok,magenta,49,percent,100,6329,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-07-14T21:11:26.178Z,2025-07-14T20:56:55.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Yellow Toner,ok,yellow,53,percent,100,4153,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-09-23T03:13:20.753Z,2025-09-23T02:55:40.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Magenta Toner,ok,magenta,20,percent,100,11398,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-06-30T16:08:43.031Z,2025-06-30T15:43:50.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Magenta Toner,ok,magenta,91,percent,100,50,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-09-04T18:12:48.812Z,2025-09-04T17:56:01.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Black Toner,ok,black,36,percent,100,728,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-10-31T15:14:19.980Z,2025-10-31T14:54:55.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Magenta Toner,ok,magenta,91,percent,100,21248,2,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-08-20T21:11:44.689Z,2025-08-20T20:56:17.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Yellow Toner,ok,yellow,32,percent,100,7611,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-12-02T06:06:27.989Z,2025-12-02T06:06:27.989Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Cyan Toner,ok,cyan,18,percent,100,30929,2,null,[]
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-08-13T21:12:23.382Z,2025-08-13T20:56:24.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Yellow Toner,ok,yellow,38,percent,100,6516,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-11-03T18:14:31.711Z,2025-11-03T17:54:51.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Yellow Toner,ok,yellow,56,percent,100,22783,2,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-10-21T21:12:23.010Z,2025-10-21T20:55:07.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Magenta Toner,ok,magenta,4,percent,100,14090,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-08-29T18:14:00.421Z,2025-08-29T17:56:07.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Cyan Toner,ok,cyan,41,percent,100,9208,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-10-01T00:13:21.394Z,2025-09-30T23:55:32.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Yellow Toner,ok,yellow,2,percent,100,12640,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-07-16T00:12:51.725Z,2025-07-15T23:56:53.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Yellow Toner,ok,yellow,49,percent,100,4650,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-10-27T21:13:22.747Z,2025-10-27T20:55:03.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Black Toner,ok,black,1,percent,100,2033,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-10-08T21:12:45.921Z,2025-10-08T20:55:25.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Black Toner,ok,black,16,percent,100,1601,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-07-14T21:11:26.178Z,2025-07-14T20:56:55.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Magenta Toner,ok,magenta,60,percent,100,4153,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-11-12T06:09:17.389Z,2025-11-12T06:09:17.389Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Yellow Toner,ok,yellow,44,percent,100,24343,2,null,[]
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-07-11T21:12:25.380Z,2025-07-11T20:56:59.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Cyan Toner,ok,cyan,83,percent,100,1157,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-07-15T21:11:30.868Z,2025-07-15T20:56:54.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Black Toner,ok,black,70,percent,100,120,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-11-03T18:14:31.711Z,2025-11-03T17:54:51.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Magenta Toner,ok,magenta,82,percent,100,22783,2,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-08-19T18:10:33.951Z,2025-08-19T17:56:19.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Yellow Toner,ok,yellow,36,percent,100,6914,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-07-16T00:12:51.725Z,2025-07-15T23:56:53.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Black Toner,ok,black,68,percent,100,120,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-10-08T15:13:03.650Z,2025-10-08T14:55:25.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Black Toner,ok,black,17,percent,100,1588,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-11-20T06:05:58.777Z,2025-11-20T06:05:58.777Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Black Toner,ok,black,71,percent,100,3381,2,null,[]
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-11-15T06:06:32.254Z,2025-11-15T06:06:32.254Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Cyan Toner,ok,cyan,64,percent,100,26825,2,null,[]
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-08-11T18:12:46.978Z,2025-08-11T17:56:29.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Magenta Toner,ok,magenta,50,percent,100,5911,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-11-25T06:06:21.424Z,2025-11-25T06:06:21.424Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Black Toner,ok,black,53,percent,100,4146,2,null,[]
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-06-30T16:08:43.031Z,2025-06-30T15:43:50.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Yellow Toner,ok,yellow,92,percent,100,50,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-12-16T14:00:29.180Z,2025-12-16T14:00:29.180Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Cyan Toner,ok,cyan,17,percent,100,31168,2,[],[]
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-10-30T21:12:57.438Z,2025-10-30T20:54:56.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Yellow Toner,ok,yellow,72,percent,100,20298,2,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-10-07T18:11:27.429Z,2025-10-07T17:55:28.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Magenta Toner,ok,magenta,10,percent,100,12736,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-07-31T18:12:29.055Z,2025-07-31T17:56:38.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Black Toner,ok,black,63,percent,100,495,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-11-04T00:14:27.453Z,2025-11-03T23:54:51.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Yellow Toner,ok,yellow,48,percent,100,23630,2,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-10-17T18:13:41.080Z,2025-10-17T17:55:14.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Magenta Toner,ok,magenta,6,percent,100,13735,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-11-04T21:12:15.493Z,2025-11-04T20:54:51.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Black Toner,ok,black,100,percent,100,2611,2,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-11-27T06:07:19.280Z,2025-11-27T06:07:19.280Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Cyan Toner,ok,cyan,24,percent,100,30134,2,null,[]
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-07-15T21:11:30.868Z,2025-07-15T20:56:54.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Yellow Toner,ok,yellow,52,percent,100,4235,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-10-17T21:12:01.236Z,2025-10-17T20:55:13.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Black Toner,ok,black,11,percent,100,1796,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-06-30T16:08:43.031Z,2025-06-30T15:43:50.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Black Toner,ok,black,94,percent,100,5,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-11-04T00:14:27.453Z,2025-11-03T23:54:51.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Magenta Toner,ok,magenta,74,percent,100,23630,2,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-09-15T18:17:07.927Z,2025-09-15T17:55:48.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Magenta Toner,ok,magenta,24,percent,100,9518,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-09-25T18:11:31.940Z,2025-09-25T17:55:37.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Black Toner,ok,black,24,percent,100,850,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-09-17T00:13:01.276Z,2025-09-16T23:55:47.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Black Toner,ok,black,33,percent,100,760,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-11-04T00:14:27.453Z,2025-11-03T23:54:51.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Black Toner,empty,black,0,percent,100,2605,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-11-12T06:09:17.389Z,2025-11-12T06:09:17.389Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Black Toner,ok,black,96,percent,100,2819,2,null,[]
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-08-27T21:12:55.182Z,2025-08-27T20:56:09.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Cyan Toner,ok,cyan,42,percent,100,9022,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-09-16T15:12:43.197Z,2025-09-16T14:55:53.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Black Toner,ok,black,34,percent,100,746,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-07-14T21:11:26.178Z,2025-07-14T20:56:55.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Cyan Toner,ok,cyan,70,percent,100,4153,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-09-25T21:13:03.671Z,2025-09-25T20:55:38.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Magenta Toner,ok,magenta,18,percent,100,11779,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-11-05T18:12:59.214Z,2025-11-05T17:54:49.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Black Toner,ok,black,99,percent,100,2632,2,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-07-09T00:13:57.964Z,2025-07-08T23:57:02.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Cyan Toner,ok,cyan,84,percent,100,773,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-07-08T00:12:00.593Z,2025-07-07T23:57:03.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Yellow Toner,ok,yellow,71,percent,100,756,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-07-08T00:12:00.593Z,2025-07-07T23:57:03.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Magenta Toner,ok,magenta,80,percent,100,756,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-10-31T00:15:08.763Z,2025-10-30T23:54:56.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Yellow Toner,ok,yellow,70,percent,100,21106,2,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-11-03T21:12:39.501Z,2025-11-03T20:54:51.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Cyan Toner,ok,cyan,90,percent,100,23295,2,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-09-30T00:13:18.200Z,2025-09-29T23:55:33.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Cyan Toner,ok,cyan,25,percent,100,11951,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-10-23T21:13:40.997Z,2025-10-23T20:55:04.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Cyan Toner,ok,cyan,13,percent,100,14752,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-07-16T00:12:51.725Z,2025-07-15T23:56:53.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Magenta Toner,ok,magenta,56,percent,100,4650,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-10-03T21:12:22.487Z,2025-10-03T20:55:28.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Black Toner,ok,black,19,percent,100,872,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-10-17T00:13:49.151Z,2025-10-16T23:55:13.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Black Toner,ok,black,13,percent,100,1789,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-09-17T21:08:19.504Z,2025-09-17T20:55:47.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Magenta Toner,ok,magenta,23,percent,100,10098,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-11-25T06:06:21.424Z,2025-11-25T06:06:21.424Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Yellow Toner,ok,yellow,1,percent,100,30101,2,null,[]
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-07-31T21:12:35.180Z,2025-07-31T20:56:38.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Yellow Toner,ok,yellow,41,percent,100,5664,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-11-12T06:09:17.389Z,2025-11-12T06:09:17.389Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Magenta Toner,ok,magenta,71,percent,100,24343,2,null,[]
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-09-30T18:14:04.174Z,2025-09-30T17:55:34.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Magenta Toner,ok,magenta,11,percent,100,12562,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-07-07T21:11:22.743Z,2025-07-07T20:57:04.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Black Toner,ok,black,87,percent,100,19,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-10-17T21:12:01.236Z,2025-10-17T20:55:13.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Cyan Toner,ok,cyan,16,percent,100,13824,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-08-12T00:12:14.194Z,2025-08-11T23:56:27.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Black Toner,ok,black,59,percent,100,551,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-09-23T21:13:06.856Z,2025-09-23T20:55:39.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Black Toner,ok,black,25,percent,100,849,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-09-16T18:13:03.659Z,2025-09-16T17:55:47.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Cyan Toner,ok,cyan,39,percent,100,9845,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-08-11T21:12:35.367Z,2025-08-11T20:56:27.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Black Toner,ok,black,60,percent,100,550,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-08-06T21:09:12.740Z,2025-08-06T20:56:33.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Black Toner,ok,black,61,percent,100,526,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-08-06T21:09:12.740Z,2025-08-06T20:56:33.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Yellow Toner,ok,yellow,40,percent,100,5849,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-10-28T18:13:46.882Z,2025-10-28T17:54:58.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Cyan Toner,ok,cyan,1,percent,100,17707,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-08-30T00:11:38.646Z,2025-08-29T23:56:07.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Magenta Toner,ok,magenta,26,percent,100,9216,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-07-03T21:12:53.219Z,2025-07-03T20:57:10.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Black Toner,ok,black,88,percent,100,9,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-11-15T06:06:32.254Z,2025-11-15T06:06:32.254Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Black Toner,ok,black,82,percent,100,2844,2,null,[]
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-09-17T21:08:19.504Z,2025-09-17T20:55:47.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Cyan Toner,ok,cyan,38,percent,100,10098,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-07-03T21:12:53.219Z,2025-07-03T20:57:10.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Cyan Toner,ok,cyan,86,percent,100,597,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-07-02T15:14:29.185Z,2025-07-02T14:57:14.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Cyan Toner,ok,cyan,91,percent,100,50,1,[],null
mn=QlA1MEM1NQ==:sn=NDMwMDYwOTcwMA==,6002617,null,null,null,null,null,9273611,SHARP BP-50C55,4300609700,2025-07-16T21:12:35.975Z,2025-07-16T20:56:58.000Z,c3897e5f-d6de-4fed-ba00-457c0872e0ba,1,Yellow Toner,ok,yellow,48,percent,100,4806,1,[],null
